pair,FileName,Subfolder,ImageName,Description,Majority_Label,Confidence
pair_1542,111_3,3000K,111_3_3000K.jpg,"This is an image taken on coastal rocks, featuring a newlywed couple engaged in wedding photography amidst the natural beauty. Behind them is the vast ocean and rocky landscape, making it a portrait photograph.",-1,1
pair_1543,111_3,5050K,111_3_gt.jpg,"This is an image taken on coastal rocks, featuring a newlywed couple engaged in wedding photography amidst the natural beauty. Behind them is the vast ocean and rocky landscape, making it a portrait photograph.",1,1
pair_1543,111_3,2600K,111_3_2600K.jpg,"This is an image taken on coastal rocks, featuring a newlywed couple engaged in wedding photography amidst the natural beauty. Behind them is the vast ocean and rocky landscape, making it a portrait photograph.",-1,1
pair_1544,111_3,5050K,111_3_gt.jpg,"This is an image taken on coastal rocks, featuring a newlywed couple engaged in wedding photography amidst the natural beauty. Behind them is the vast ocean and rocky landscape, making it a portrait photograph.",1,1
pair_1544,111_3,2000K,111_3_2000K.jpg,"This is an image taken on coastal rocks, featuring a newlywed couple engaged in wedding photography amidst the natural beauty. Behind them is the vast ocean and rocky landscape, making it a portrait photograph.",-1,1
pair_1545,111_6,4000K,111_6_4000K.jpg,"This is an image on coastal rocks featuring a couple taking wedding photos in nature. The background consists of a vast ocean and cliffs, and the photo falls under the category of portrait photography.",-1,0.522782999
pair_1545,111_6,6400K,111_6_6400K.jpg,"This is an image on coastal rocks featuring a couple taking wedding photos in nature. The background consists of a vast ocean and cliffs, and the photo falls under the category of portrait photography.",1,0.522782999
pair_1546,111_6,3400K,111_6_3400K.jpg,"This is an image on coastal rocks featuring a couple taking wedding photos in nature. The background consists of a vast ocean and cliffs, and the photo falls under the category of portrait photography.",0,0.5
pair_1546,111_6,10000K,111_6_10000K.jpg,"This is an image on coastal rocks featuring a couple taking wedding photos in nature. The background consists of a vast ocean and cliffs, and the photo falls under the category of portrait photography.",0,0.5
pair_1547,111_6,4900K,111_6_gt.jpg,"This is an image on coastal rocks featuring a couple taking wedding photos in nature. The background consists of a vast ocean and cliffs, and the photo falls under the category of portrait photography.",1,1
pair_1547,111_6,6400K,111_6_6400K.jpg,"This is an image on coastal rocks featuring a couple taking wedding photos in nature. The background consists of a vast ocean and cliffs, and the photo falls under the category of portrait photography.",-1,1
pair_1548,111_6,4900K,111_6_gt.jpg,"This is an image on coastal rocks featuring a couple taking wedding photos in nature. The background consists of a vast ocean and cliffs, and the photo falls under the category of portrait photography.",1,1
pair_1548,111_6,4000K,111_6_4000K.jpg,"This is an image on coastal rocks featuring a couple taking wedding photos in nature. The background consists of a vast ocean and cliffs, and the photo falls under the category of portrait photography.",-1,1
pair_1549,111_6,4900K,111_6_gt.jpg,"This is an image on coastal rocks featuring a couple taking wedding photos in nature. The background consists of a vast ocean and cliffs, and the photo falls under the category of portrait photography.",1,1
pair_1549,111_6,10000K,111_6_10000K.jpg,"This is an image on coastal rocks featuring a couple taking wedding photos in nature. The background consists of a vast ocean and cliffs, and the photo falls under the category of portrait photography.",-1,1
pair_155,1006_1,4650K,1006_1_gt.jpg,"This is an image of an urban street scene with a theme focused on showcasing fashionable street style. The individuals in the picture are dressed stylishly, holding beverages in their hands, with the background featuring buildings from a city commercial district. It falls under the category of portrait photography.",1,1
pair_155,1006_1,3600K,1006_1_3600K.jpg,"This is an image of an urban street scene with a theme focused on showcasing fashionable street style. The individuals in the picture are dressed stylishly, holding beverages in their hands, with the background featuring buildings from a city commercial district. It falls under the category of portrait photography.",-1,1
pair_1550,111_6,4900K,111_6_gt.jpg,"This is an image on coastal rocks featuring a couple taking wedding photos in nature. The background consists of a vast ocean and cliffs, and the photo falls under the category of portrait photography.",1,1
pair_1550,111_6,3400K,111_6_3400K.jpg,"This is an image on coastal rocks featuring a couple taking wedding photos in nature. The background consists of a vast ocean and cliffs, and the photo falls under the category of portrait photography.",-1,1
pair_1551,111_6,4900K,111_6_gt.jpg,"This is an image on coastal rocks featuring a couple taking wedding photos in nature. The background consists of a vast ocean and cliffs, and the photo falls under the category of portrait photography.",1,1
pair_1551,111_6,3000K,111_6_3000K.jpg,"This is an image on coastal rocks featuring a couple taking wedding photos in nature. The background consists of a vast ocean and cliffs, and the photo falls under the category of portrait photography.",-1,1
pair_1552,111_6,4900K,111_6_gt.jpg,"This is an image on coastal rocks featuring a couple taking wedding photos in nature. The background consists of a vast ocean and cliffs, and the photo falls under the category of portrait photography.",1,1
pair_1552,111_6,2400K,111_6_2400K.jpg,"This is an image on coastal rocks featuring a couple taking wedding photos in nature. The background consists of a vast ocean and cliffs, and the photo falls under the category of portrait photography.",-1,1
pair_1553,111_6,4900K,111_6_gt.jpg,"This is an image on coastal rocks featuring a couple taking wedding photos in nature. The background consists of a vast ocean and cliffs, and the photo falls under the category of portrait photography.",1,1
pair_1553,111_6,2000K,111_6_2000K.jpg,"This is an image on coastal rocks featuring a couple taking wedding photos in nature. The background consists of a vast ocean and cliffs, and the photo falls under the category of portrait photography.",-1,1
pair_1554,111_9,4000K,111_9_4000K.jpg,"This is an image of a seaside cliff with the theme of a bridal photo against the backdrop of nature. The bride is wearing an elegant wedding dress, standing on the cliff facing the sea. It belongs to portrait photography.",0,0.5
pair_1554,111_9,6600K,111_9_6600K.jpg,"This is an image of a seaside cliff with the theme of a bridal photo against the backdrop of nature. The bride is wearing an elegant wedding dress, standing on the cliff facing the sea. It belongs to portrait photography.",0,0.5
pair_1555,111_9,3600K,111_9_3600K.jpg,"This is an image of a seaside cliff with the theme of a bridal photo against the backdrop of nature. The bride is wearing an elegant wedding dress, standing on the cliff facing the sea. It belongs to portrait photography.",0,0.5
pair_1555,111_9,10000K,111_9_10000K.jpg,"This is an image of a seaside cliff with the theme of a bridal photo against the backdrop of nature. The bride is wearing an elegant wedding dress, standing on the cliff facing the sea. It belongs to portrait photography.",0,0.5
pair_1556,111_9,4900K,111_9_gt.jpg,"This is an image of a seaside cliff with the theme of a bridal photo against the backdrop of nature. The bride is wearing an elegant wedding dress, standing on the cliff facing the sea. It belongs to portrait photography.",1,1
pair_1556,111_9,4000K,111_9_4000K.jpg,"This is an image of a seaside cliff with the theme of a bridal photo against the backdrop of nature. The bride is wearing an elegant wedding dress, standing on the cliff facing the sea. It belongs to portrait photography.",-1,1
