pair,FileName,Subfolder,ImageName,deltaE2000,Flag,class,level,score,new_score,normalized_score,Description,Temperature_class,distance,Majority_Label,Confidence
pair_242,a1066-IMG_4517,3600K,a1066-IMG_4517_3600K.jpg,12.57201431,,1,9,4,0.66,0.51,"This is an image of an outdoor park or urban green space, featuring a person relaxing in a sunny environment, categorized as portrait photography.",-1,1100,1,0.522782999
pair_242,a1066-IMG_4517,10000K,a1066-IMG_4517_10000K.jpg,16.11591791,,2,79,5,0.64,0.49,"This is an image of an outdoor park or urban green space, featuring a person relaxing in a sunny environment, categorized as portrait photography.",1,5300,-1,0.522782999
pair_243,a1070-_MG_6547,4000K,a1070-_MG_6547_4000K.jpg,6.643651106,,1,11,2,0.92,0.89,"This is an image of a natural landscape with the theme of interaction between humans and nature. The scene features a waterfall in a forest surrounded by lush vegetation. Water flows down from the rocks, and a person is taking a photo in front of the waterfall. It belongs to the category of landscape photography.",-1,760,1,0.522782999
pair_243,a1070-_MG_6547,6200K,a1070-_MG_6547_6200K.jpg,7.588532358,,2,60,3,0.74,0.63,"This is an image of a natural landscape with the theme of interaction between humans and nature. The scene features a waterfall in a forest surrounded by lush vegetation. Water flows down from the rocks, and a person is taking a photo in front of the waterfall. It belongs to the category of landscape photography.",1,1440,-1,0.522782999
pair_244,a1070-_MG_6547,3400K,a1070-_MG_6547_3400K.jpg,13.25478086,,1,8,4,0.76,0.66,"This is an image of a natural landscape with the theme of interaction between humans and nature. The scene features a waterfall in a forest surrounded by lush vegetation. Water flows down from the rocks, and a person is taking a photo in front of the waterfall. It belongs to the category of landscape photography.",-1,1360,1,0.594360938
pair_244,a1070-_MG_6547,10000K,a1070-_MG_6547_10000K.jpg,14.20578317,,2,79,5,0.6,0.43,"This is an image of a natural landscape with the theme of interaction between humans and nature. The scene features a waterfall in a forest surrounded by lush vegetation. Water flows down from the rocks, and a person is taking a photo in front of the waterfall. It belongs to the category of landscape photography.",1,5240,-1,0.594360938
pair_245,a1075-IMG_9189,3800K,a1075-IMG_9189_3800K.jpg,5.993046152,,1,10,2,0.9,0.86,"This is an image of an urban neighborhood in the evening, showcasing distant restaurants and storefront buildings. Power lines stretch across the sky, which displays a gradient of colors. The theme captures a tranquil moment of urban nightlife. It belongs to the genre of cityscape photography.",-1,753,0,0.5
pair_245,a1075-IMG_9189,5600K,a1075-IMG_9189_5600K.jpg,7.193514262,,2,58,3,0.78,0.69,"This is an image of an urban neighborhood in the evening, showcasing distant restaurants and storefront buildings. Power lines stretch across the sky, which displays a gradient of colors. The theme captures a tranquil moment of urban nightlife. It belongs to the genre of cityscape photography.",1,1047,0,0.5
pair_246,a1075-IMG_9189,3000K,a1075-IMG_9189_3000K.jpg,12.24801203,,1,6,4,0.68,0.54,"This is an image of an urban neighborhood in the evening, showcasing distant restaurants and storefront buildings. Power lines stretch across the sky, which displays a gradient of colors. The theme captures a tranquil moment of urban nightlife. It belongs to the genre of cityscape photography.",-1,1553,-1,0.594360938
pair_246,a1075-IMG_9189,7000K,a1075-IMG_9189_7000K.jpg,13.36459726,,2,65,5,0.62,0.46,"This is an image of an urban neighborhood in the evening, showcasing distant restaurants and storefront buildings. Power lines stretch across the sky, which displays a gradient of colors. The theme captures a tranquil moment of urban nightlife. It belongs to the genre of cityscape photography.",1,2447,1,0.594360938
pair_247,a1075-IMG_9189,2600K,a1075-IMG_9189_2600K.jpg,15.6932878,,1,4,6,0.46,0.23,"This is an image of an urban neighborhood in the evening, showcasing distant restaurants and storefront buildings. Power lines stretch across the sky, which displays a gradient of colors. The theme captures a tranquil moment of urban nightlife. It belongs to the genre of cityscape photography.",-1,1953,-1,0.522782999
pair_247,a1075-IMG_9189,10000K,a1075-IMG_9189_10000K.jpg,19.39081676,,2,80,7,0.44,0.2,"This is an image of an urban neighborhood in the evening, showcasing distant restaurants and storefront buildings. Power lines stretch across the sky, which displays a gradient of colors. The theme captures a tranquil moment of urban nightlife. It belongs to the genre of cityscape photography.",1,5447,1,0.522782999
pair_248,a1078-_DSC0042,4000K,a1078-_DSC0042_4000K.jpg,6.317789862,,1,11,2,0.9,0.86,"This is an image of a zoo exhibit, featuring several penguins leisurely strolling in an artificially arranged habitat. The surroundings include vegetation and rocks that mimic a natural environment, and the image falls under the category of animal photography.",-1,447,1,0.522782999
pair_248,a1078-_DSC0042,5600K,a1078-_DSC0042_5600K.jpg,8.897687724,,2,58,3,0.78,0.69,"This is an image of a zoo exhibit, featuring several penguins leisurely strolling in an artificially arranged habitat. The surroundings include vegetation and rocks that mimic a natural environment, and the image falls under the category of animal photography.",1,1153,-1,0.522782999
pair_249,a1078-_DSC0042,3600K,a1078-_DSC0042_3600K.jpg,12.87445441,,1,9,4,0.72,0.6,"This is an image of a zoo exhibit, featuring several penguins leisurely strolling in an artificially arranged habitat. The surroundings include vegetation and rocks that mimic a natural environment, and the image falls under the category of animal photography.",-1,847,1,0.728217778
pair_249,a1078-_DSC0042,10000K,a1078-_DSC0042_10000K.jpg,16.81759933,,2,80,5,0.56,0.37,"This is an image of a zoo exhibit, featuring several penguins leisurely strolling in an artificially arranged habitat. The surroundings include vegetation and rocks that mimic a natural environment, and the image falls under the category of animal photography.",1,5553,-1,0.728217778
pair_25,a0057-kme_406,4400K,a0057-kme_406_4400K.jpg,5.615646725,,1,13,2,0.84,0.77,"This is an image of an outdoor display or performance setting, with a background of modern architecture and plants. The main subject is a bird (possibly an eagle or falcon) perched on a person's glove, showcasing the interaction between humans and animals. It belongs to the category of animal photography.",-1,600,1,0.594360938
pair_25,a0057-kme_406,6000K,a0057-kme_406_6000K.jpg,7.541382529,,2,57,3,0.82,0.74,"This is an image of an outdoor display or performance setting, with a background of modern architecture and plants. The main subject is a bird (possibly an eagle or falcon) perched on a person's glove, showcasing the interaction between humans and animals. It belongs to the category of animal photography.",1,1000,-1,0.594360938
pair_250,a1089-DSC_0009-1,2400K,a1089-DSC_0009-1_2400K.jpg,5.859276354,,1,3,2,0.92,0.89,"This is an image of a stage performance with the theme of a performer in the middle of a show. Decorations can be seen at her feet, and the silhouettes of the audience are visible in the foreground of the picture, making it a piece of performance art photography.",-1,289,1,1
pair_250,a1089-DSC_0009-1,3200K,a1089-DSC_0009-1_3200K.jpg,7.24623858,,2,55,3,0.66,0.51,"This is an image of a stage performance with the theme of a performer in the middle of a show. Decorations can be seen at her feet, and the silhouettes of the audience are visible in the foreground of the picture, making it a piece of performance art photography.",1,511,-1,1
pair_251,a1089-DSC_0009-1,2200K,a1089-DSC_0009-1_2200K.jpg,10.30675258,,1,2,4,0.78,0.69,"This is an image of a stage performance with the theme of a performer in the middle of a show. Decorations can be seen at her feet, and the silhouettes of the audience are visible in the foreground of the picture, making it a piece of performance art photography.",-1,489,1,0.728217778
pair_251,a1089-DSC_0009-1,3800K,a1089-DSC_0009-1_3800K.jpg,11.43985885,,2,58,5,0.52,0.31,"This is an image of a stage performance with the theme of a performer in the middle of a show. Decorations can be seen at her feet, and the silhouettes of the audience are visible in the foreground of the picture, making it a piece of performance art photography.",1,1111,-1,0.728217778
pair_252,a1089-DSC_0009-1,2000K,a1089-DSC_0009-1_2000K.jpg,14.98624425,,1,1,6,0.64,0.49,"This is an image of a stage performance with the theme of a performer in the middle of a show. Decorations can be seen at her feet, and the silhouettes of the audience are visible in the foreground of the picture, making it a piece of performance art photography.",-1,689,1,0.728217778
pair_252,a1089-DSC_0009-1,5000K,a1089-DSC_0009-1_5000K.jpg,15.67254603,,2,64,7,0.4,0.14,"This is an image of a stage performance with the theme of a performer in the middle of a show. Decorations can be seen at her feet, and the silhouettes of the audience are visible in the foreground of the picture, making it a piece of performance art photography.",1,2311,-1,0.728217778
pair_253,a1097-IMG_0984,3600K,a1097-IMG_0984_3600K.jpg,8.14963292,,1,9,3,0.8,0.71,"This is an image set in a green plant environment, featuring a flower bud about to bloom. The vibrant green and the delicate texture of the petals showcase the charm of nature, making it a piece of natural macro photography.",-1,1100,1,0.728217778
pair_253,a1097-IMG_0984,6400K,a1097-IMG_0984_6400K.jpg,6.022125464,,2,61,2,0.88,0.83,"This is an image set in a green plant environment, featuring a flower bud about to bloom. The vibrant green and the delicate texture of the petals showcase the charm of nature, making it a piece of natural macro photography.",1,1700,-1,0.728217778
pair_254,a1097-IMG_0984,3000K,a1097-IMG_0984_3000K.jpg,14.7014523,,1,6,5,0.62,0.46,"This is an image set in a green plant environment, featuring a flower bud about to bloom. The vibrant green and the delicate texture of the petals showcase the charm of nature, making it a piece of natural macro photography.",-1,1700,1,0.594360938
pair_254,a1097-IMG_0984,10000K,a1097-IMG_0984_10000K.jpg,11.20060527,,2,79,4,0.7,0.57,"This is an image set in a green plant environment, featuring a flower bud about to bloom. The vibrant green and the delicate texture of the petals showcase the charm of nature, making it a piece of natural macro photography.",1,5300,-1,0.594360938
pair_255,a1103-jmac_MG_0296,3400K,a1103-jmac_MG_0296_3400K.jpg,17.99326608,,1,8,3,0.76,0.66,"This is an image of a corner of an indoor bookshelf featuring a classical style lamp, a metal box, and a still life arrangement with a decorative angel, belonging to the genre of still life photography.",-1,596,1,0.522782999
pair_255,a1103-jmac_MG_0296,4400K,a1103-jmac_MG_0296_4400K.jpg,9.627543212,,2,55,2,0.9,0.86,"This is an image of a corner of an indoor bookshelf featuring a classical style lamp, a metal box, and a still life arrangement with a decorative angel, belonging to the genre of still life photography.",1,404,-1,0.522782999
pair_256,a1103-jmac_MG_0296,3200K,a1103-jmac_MG_0296_3200K.jpg,23.35789721,,1,7,5,0.58,0.4,"This is an image of a corner of an indoor bookshelf featuring a classical style lamp, a metal box, and a still life arrangement with a decorative angel, belonging to the genre of still life photography.",-1,796,1,0.728217778
pair_256,a1103-jmac_MG_0296,5200K,a1103-jmac_MG_0296_5200K.jpg,19.29971775,,2,59,4,0.72,0.6,"This is an image of a corner of an indoor bookshelf featuring a classical style lamp, a metal box, and a still life arrangement with a decorative angel, belonging to the genre of still life photography.",1,1204,-1,0.728217778
