pair,FileName,Subfolder,ImageName,deltaE2000,Flag,class,level,Score,new_score,normalized_score,Description,Temperature_class,distance,Majority_Label,Confidence
pair_139,1037_2,6200K,1037_2_6200K.jpg,6.462745335,,2,58,2,0.9,0.86,"This is an image by the lakeside, featuring a person standing on a rock in the water. They are dressed in casual and comfortable clothing, with a serene natural landscape in the background. It belongs to the genre of environmental portrait photography.",1,1050,1,0.594360938
pair_1390,1474_1,4200K,1474_1_4200K.jpg,6.899527647,,1,12,2,0.85,0.79,"This is an image of an outdoor park scene, with a vending machine in the background surrounded by trees and grass, creating a tranquil environment. The main subject is a woman dressed in casual attire who is either talking or gesturing. Her hairstyle is fresh and fashionable, and the location is likely a public area for relaxation or recreation. It falls under portrait photography.",-1,800,1,0.522782999
pair_1390,1474_1,6600K,1474_1_6600K.jpg,8.368863265,,2,60,3,0.85,0.79,"This is an image of an outdoor park scene, with a vending machine in the background surrounded by trees and grass, creating a tranquil environment. The main subject is a woman dressed in casual attire who is either talking or gesturing. Her hairstyle is fresh and fashionable, and the location is likely a public area for relaxation or recreation. It falls under portrait photography.",1,1600,-1,0.522782999
pair_1391,1474_1,3600K,1474_1_3600K.jpg,13.78662952,,1,9,4,0.65,0.5,"This is an image of an outdoor park scene, with a vending machine in the background surrounded by trees and grass, creating a tranquil environment. The main subject is a woman dressed in casual attire who is either talking or gesturing. Her hairstyle is fresh and fashionable, and the location is likely a public area for relaxation or recreation. It falls under portrait photography.",-1,1400,-1,0.594360938
pair_1391,1474_1,10000K,1474_1_10000K.jpg,15.41821338,,2,77,5,0.65,0.5,"This is an image of an outdoor park scene, with a vending machine in the background surrounded by trees and grass, creating a tranquil environment. The main subject is a woman dressed in casual attire who is either talking or gesturing. Her hairstyle is fresh and fashionable, and the location is likely a public area for relaxation or recreation. It falls under portrait photography.",1,5000,1,0.594360938
pair_1392,1475_1,4400K,1475_1_4400K.jpg,5.01153726,,1,13,2,0.9,0.86,"This is an image taken in front of Chinese architecture, featuring a person dressed in red clothing striking a unique pose. The door in the background displays traditional Chinese patterns and characters. It is a portrait photograph.",-1,1250,1,1
pair_1392,1475_1,10000K,1475_1_10000K.jpg,6.578775437,,2,74,3,0.7,0.57,"This is an image taken in front of Chinese architecture, featuring a person dressed in red clothing striking a unique pose. The door in the background displays traditional Chinese patterns and characters. It is a portrait photograph.",1,4350,-1,1
pair_1393,1476_3,4600K,1476_3_4600K.jpg,6.699610575,,1,14,3,0.75,0.64,"This is an image of a beach scene with the backdrop of a setting sun and shimmering waves on the sea. A well-dressed couple celebrating their wedding stands in the scene, holding champagne glasses. On the table in front of them are champagne and snacks. The theme is a romantic wedding celebration, belonging to wedding photography.",-1,1050,-1,0.522782999
pair_1393,1476_3,7200K,1476_3_7200K.jpg,5.976790406,,2,60,2,0.9,0.86,"This is an image of a beach scene with the backdrop of a setting sun and shimmering waves on the sea. A well-dressed couple celebrating their wedding stands in the scene, holding champagne glasses. On the table in front of them are champagne and snacks. The theme is a romantic wedding celebration, belonging to wedding photography.",1,1550,1,0.522782999
pair_1394,1476_3,3800K,1476_3_3800K.jpg,13.59303752,,1,10,5,0.6,0.43,"This is an image of a beach scene with the backdrop of a setting sun and shimmering waves on the sea. A well-dressed couple celebrating their wedding stands in the scene, holding champagne glasses. On the table in front of them are champagne and snacks. The theme is a romantic wedding celebration, belonging to wedding photography.",-1,1850,-1,0.594360938
pair_1394,1476_3,10000K,1476_3_10000K.jpg,11.1647462,,2,74,4,0.75,0.64,"This is an image of a beach scene with the backdrop of a setting sun and shimmering waves on the sea. A well-dressed couple celebrating their wedding stands in the scene, holding champagne glasses. On the table in front of them are champagne and snacks. The theme is a romantic wedding celebration, belonging to wedding photography.",1,4350,1,0.594360938
pair_1395,1477_9,2800K,1477_9_2800K.jpg,3.724686974,,1,5,2,0.9,0.86,"This is an indoor holiday image with the theme of a Christmas celebration atmosphere, categorized as portrait photography.",-1,200,1,0.728217778
pair_1395,1477_9,3800K,1477_9_3800K.jpg,9.165936616,,2,56,3,0.8,0.71,"This is an indoor holiday image with the theme of a Christmas celebration atmosphere, categorized as portrait photography.",1,800,-1,0.728217778
pair_1396,1477_9,2400K,1477_9_2400K.jpg,12.75813981,,1,3,4,0.7,0.57,"This is an indoor holiday image with the theme of a Christmas celebration atmosphere, categorized as portrait photography.",-1,600,1,0.594360938
pair_1396,1477_9,5000K,1477_9_5000K.jpg,14.51223878,,2,62,5,0.6,0.43,"This is an indoor holiday image with the theme of a Christmas celebration atmosphere, categorized as portrait photography.",1,2000,-1,0.594360938
pair_1397,1477_9,2200K,1477_9_2200K.jpg,17.66678512,,1,2,6,0.45,0.21,"This is an indoor holiday image with the theme of a Christmas celebration atmosphere, categorized as portrait photography.",-1,800,1,0.728217778
pair_1397,1477_9,10000K,1477_9_10000K.jpg,20.32797405,,2,87,7,0.45,0.21,"This is an indoor holiday image with the theme of a Christmas celebration atmosphere, categorized as portrait photography.",1,7000,-1,0.728217778
pair_1398,147_0,4600K,147_0_4600K.jpg,4.679574264,,1,14,3,0.85,0.79,"This is an image of a mountaintop view, featuring a couple enjoying a wonderful moment together. They are holding hands and smiling, with a backdrop of vast fields and a distant cityscape. It falls under the genre of portrait landscape photography.",-1,900,0,0.5
pair_1398,147_0,6600K,147_0_6600K.jpg,4.356581642,,2,58,2,0.85,0.79,"This is an image of a mountaintop view, featuring a couple enjoying a wonderful moment together. They are holding hands and smiling, with a backdrop of vast fields and a distant cityscape. It falls under the genre of portrait landscape photography.",1,1100,0,0.5
pair_1399,147_0,3800K,147_0_3800K.jpg,9.228160275,,1,10,5,0.55,0.36,"This is an image of a mountaintop view, featuring a couple enjoying a wonderful moment together. They are holding hands and smiling, with a backdrop of vast fields and a distant cityscape. It falls under the genre of portrait landscape photography.",-1,1700,-1,0.522782999
pair_1399,147_0,8000K,147_0_8000K.jpg,8.666775137,,2,65,4,0.7,0.57,"This is an image of a mountaintop view, featuring a couple enjoying a wonderful moment together. They are holding hands and smiling, with a backdrop of vast fields and a distant cityscape. It falls under the genre of portrait landscape photography.",1,2500,1,0.522782999
pair_14,1001_4,3200K,1001_4_3200K.jpg,14.43715241,,1,7,4,0.75,0.64,"This is an image set in an indoor bamboo-structured environment, featuring a woman in a relaxed sitting posture alongside a white vase with flowers. It conveys a tranquil and natural ambiance and falls under the category of portrait photography.",-1,1050,1,0.594360938
pair_14,1001_4,10000K,1001_4_10000K.jpg,14.48084763,,2,81,5,0.5,0.29,"This is an image set in an indoor bamboo-structured environment, featuring a woman in a relaxed sitting posture alongside a white vase with flowers. It conveys a tranquil and natural ambiance and falls under the category of portrait photography.",1,5750,-1,0.594360938
pair_140,1037_2,3400K,1037_2_3400K.jpg,15.38378007,,1,8,5,0.5,0.29,"This is an image by the lakeside, featuring a person standing on a rock in the water. They are dressed in casual and comfortable clothing, with a serene natural landscape in the background. It belongs to the genre of environmental portrait photography.",-1,1750,-1,0.728217778
pair_140,1037_2,7400K,1037_2_7400K.jpg,11.70021056,,2,64,4,0.8,0.71,"This is an image by the lakeside, featuring a person standing on a rock in the water. They are dressed in casual and comfortable clothing, with a serene natural landscape in the background. It belongs to the genre of environmental portrait photography.",1,2250,1,0.728217778
pair_1400,147_0,3200K,147_0_3200K.jpg,12.37008794,,1,7,6,0.4,0.14,"This is an image of a mountaintop view, featuring a couple enjoying a wonderful moment together. They are holding hands and smiling, with a backdrop of vast fields and a distant cityscape. It falls under the genre of portrait landscape photography.",-1,2300,-1,0.728217778
pair_1400,147_0,10000K,147_0_10000K.jpg,12.43757266,,2,75,7,0.55,0.36,"This is an image of a mountaintop view, featuring a couple enjoying a wonderful moment together. They are holding hands and smiling, with a backdrop of vast fields and a distant cityscape. It falls under the genre of portrait landscape photography.",1,4500,1,0.728217778
pair_1401,147_2,4400K,147_2_4400K.jpg,7.374334375,,1,13,2,0.9,0.86,"This is an image set against the backdrop of a historical building, featuring a woman in a white wedding dress standing next to a stone arch structure, which belongs to the genre of portrait photography.",-1,1000,1,0.728217778
pair_1401,147_2,10000K,147_2_10000K.jpg,10.23957652,,2,75,3,0.8,0.71,"This is an image set against the backdrop of a historical building, featuring a woman in a white wedding dress standing next to a stone arch structure, which belongs to the genre of portrait photography.",1,4600,-1,0.728217778
pair_1402,1483_0,4400K,1483_0_4400K.jpg,6.790686282,,1,13,2,0.9,0.86,"This is an image of a city center street, featuring a striking couple walking through the city. The woman is dressed in an elegant white dress and holding a bouquet of flowers, while the man is wearing a suit and carrying a luggage bag. Beside them are pedestrians, buildings, and traffic lights of the bustling city. This image is classified as street portrait photography.",-1,850,0,0.5
pair_1402,1483_0,6800K,1483_0_6800K.jpg,8.291029798,,2,60,3,0.8,0.71,"This is an image of a city center street, featuring a striking couple walking through the city. The woman is dressed in an elegant white dress and holding a bouquet of flowers, while the man is wearing a suit and carrying a luggage bag. Beside them are pedestrians, buildings, and traffic lights of the bustling city. This image is classified as street portrait photography.",1,1550,0,0.5
pair_1403,1483_0,3600K,1483_0_3600K.jpg,14.48416373,,1,9,4,0.65,0.5,"This is an image of a city center street, featuring a striking couple walking through the city. The woman is dressed in an elegant white dress and holding a bouquet of flowers, while the man is wearing a suit and carrying a luggage bag. Beside them are pedestrians, buildings, and traffic lights of the bustling city. This image is classified as street portrait photography.",-1,1650,-1,0.594360938
