pair,FileName,Subfolder,ImageName,deltaE2000,Description,Majority_Label,Confidence
pair_2149,a2185-jmacDSC_0048,5150K,a2185-jmacDSC_0048_gt.jpg,0,"This is an image of a rural outdoor setting, featuring a Jeep parked on a rugged dirt road. Surrounding it are vast mountain ranges, along with blue skies and white clouds. The photo falls under the category of landscape photography.",1,1
pair_2149,a2185-jmacDSC_0048,3000K,a2185-jmacDSC_0048_3000K.jpg,25.28507519,"This is an image of a rural outdoor setting, featuring a Jeep parked on a rugged dirt road. Surrounding it are vast mountain ranges, along with blue skies and white clouds. The photo falls under the category of landscape photography.",-1,1
pair_215,a0156-_DSC0008,5250K,a0156-_DSC0008_gt.jpg,0,"This is an image of a forest trail, featuring a group of people hiking through the woods. They are walking along the path, surrounded by lush trees and shrubs, showcasing a scene of nature exploration and outdoor activity. It is categorized as landscape photography.",1,1
pair_215,a0156-_DSC0008,4200K,a0156-_DSC0008_4200K.jpg,8.977654251,"This is an image of a forest trail, featuring a group of people hiking through the woods. They are walking along the path, surrounded by lush trees and shrubs, showcasing a scene of nature exploration and outdoor activity. It is categorized as landscape photography.",-1,1
pair_2150,a2185-jmacDSC_0048,5150K,a2185-jmacDSC_0048_gt.jpg,0,"This is an image of a rural outdoor setting, featuring a Jeep parked on a rugged dirt road. Surrounding it are vast mountain ranges, along with blue skies and white clouds. The photo falls under the category of landscape photography.",1,1
pair_2150,a2185-jmacDSC_0048,2000K,a2185-jmacDSC_0048_2000K.jpg,32.86069176,"This is an image of a rural outdoor setting, featuring a Jeep parked on a rugged dirt road. Surrounding it are vast mountain ranges, along with blue skies and white clouds. The photo falls under the category of landscape photography.",-1,1
pair_2151,a2190-DSC_0074,3800K,a2190-DSC_0074_3800K.jpg,11.33821034,"This is an image set in a lake or river environment, depicting a heron standing on a protruding object on the water's surface. It is surrounded by lush trees with leaves showcasing autumn colors, reflected in the water. The theme is nature and wildlife, capturing a tranquil moment of a heron in its natural habitat. This belongs to animal photography.",0,0.5
pair_2151,a2190-DSC_0074,5600K,a2190-DSC_0074_5600K.jpg,11.09673076,"This is an image set in a lake or river environment, depicting a heron standing on a protruding object on the water's surface. It is surrounded by lush trees with leaves showcasing autumn colors, reflected in the water. The theme is nature and wildlife, capturing a tranquil moment of a heron in its natural habitat. This belongs to animal photography.",0,0.5
pair_2152,a2190-DSC_0074,3400K,a2190-DSC_0074_3400K.jpg,18.80877497,"This is an image set in a lake or river environment, depicting a heron standing on a protruding object on the water's surface. It is surrounded by lush trees with leaves showcasing autumn colors, reflected in the water. The theme is nature and wildlife, capturing a tranquil moment of a heron in its natural habitat. This belongs to animal photography.",0,0.5
pair_2152,a2190-DSC_0074,10000K,a2190-DSC_0074_10000K.jpg,20.26463568,"This is an image set in a lake or river environment, depicting a heron standing on a protruding object on the water's surface. It is surrounded by lush trees with leaves showcasing autumn colors, reflected in the water. The theme is nature and wildlife, capturing a tranquil moment of a heron in its natural habitat. This belongs to animal photography.",0,0.5
pair_2153,a2190-DSC_0074,4500K,a2190-DSC_0074_gt.jpg,0,"This is an image set in a lake or river environment, depicting a heron standing on a protruding object on the water's surface. It is surrounded by lush trees with leaves showcasing autumn colors, reflected in the water. The theme is nature and wildlife, capturing a tranquil moment of a heron in its natural habitat. This belongs to animal photography.",1,1
pair_2153,a2190-DSC_0074,5600K,a2190-DSC_0074_5600K.jpg,11.09673076,"This is an image set in a lake or river environment, depicting a heron standing on a protruding object on the water's surface. It is surrounded by lush trees with leaves showcasing autumn colors, reflected in the water. The theme is nature and wildlife, capturing a tranquil moment of a heron in its natural habitat. This belongs to animal photography.",-1,1
pair_2154,a2190-DSC_0074,4500K,a2190-DSC_0074_gt.jpg,0,"This is an image set in a lake or river environment, depicting a heron standing on a protruding object on the water's surface. It is surrounded by lush trees with leaves showcasing autumn colors, reflected in the water. The theme is nature and wildlife, capturing a tranquil moment of a heron in its natural habitat. This belongs to animal photography.",1,1
pair_2154,a2190-DSC_0074,3800K,a2190-DSC_0074_3800K.jpg,11.33821034,"This is an image set in a lake or river environment, depicting a heron standing on a protruding object on the water's surface. It is surrounded by lush trees with leaves showcasing autumn colors, reflected in the water. The theme is nature and wildlife, capturing a tranquil moment of a heron in its natural habitat. This belongs to animal photography.",-1,1
pair_2155,a2190-DSC_0074,4500K,a2190-DSC_0074_gt.jpg,0,"This is an image set in a lake or river environment, depicting a heron standing on a protruding object on the water's surface. It is surrounded by lush trees with leaves showcasing autumn colors, reflected in the water. The theme is nature and wildlife, capturing a tranquil moment of a heron in its natural habitat. This belongs to animal photography.",1,1
pair_2155,a2190-DSC_0074,3400K,a2190-DSC_0074_3400K.jpg,18.80877497,"This is an image set in a lake or river environment, depicting a heron standing on a protruding object on the water's surface. It is surrounded by lush trees with leaves showcasing autumn colors, reflected in the water. The theme is nature and wildlife, capturing a tranquil moment of a heron in its natural habitat. This belongs to animal photography.",-1,1
pair_2156,a2190-DSC_0074,4500K,a2190-DSC_0074_gt.jpg,0,"This is an image set in a lake or river environment, depicting a heron standing on a protruding object on the water's surface. It is surrounded by lush trees with leaves showcasing autumn colors, reflected in the water. The theme is nature and wildlife, capturing a tranquil moment of a heron in its natural habitat. This belongs to animal photography.",1,1
pair_2156,a2190-DSC_0074,10000K,a2190-DSC_0074_10000K.jpg,20.26463568,"This is an image set in a lake or river environment, depicting a heron standing on a protruding object on the water's surface. It is surrounded by lush trees with leaves showcasing autumn colors, reflected in the water. The theme is nature and wildlife, capturing a tranquil moment of a heron in its natural habitat. This belongs to animal photography.",-1,1
pair_2157,a2190-DSC_0074,4500K,a2190-DSC_0074_gt.jpg,0,"This is an image set in a lake or river environment, depicting a heron standing on a protruding object on the water's surface. It is surrounded by lush trees with leaves showcasing autumn colors, reflected in the water. The theme is nature and wildlife, capturing a tranquil moment of a heron in its natural habitat. This belongs to animal photography.",1,1
pair_2157,a2190-DSC_0074,3000K,a2190-DSC_0074_3000K.jpg,26.53680644,"This is an image set in a lake or river environment, depicting a heron standing on a protruding object on the water's surface. It is surrounded by lush trees with leaves showcasing autumn colors, reflected in the water. The theme is nature and wildlife, capturing a tranquil moment of a heron in its natural habitat. This belongs to animal photography.",-1,1
pair_2158,a2190-DSC_0074,4500K,a2190-DSC_0074_gt.jpg,0,"This is an image set in a lake or river environment, depicting a heron standing on a protruding object on the water's surface. It is surrounded by lush trees with leaves showcasing autumn colors, reflected in the water. The theme is nature and wildlife, capturing a tranquil moment of a heron in its natural habitat. This belongs to animal photography.",1,1
pair_2158,a2190-DSC_0074,2600K,a2190-DSC_0074_2600K.jpg,34.78930539,"This is an image set in a lake or river environment, depicting a heron standing on a protruding object on the water's surface. It is surrounded by lush trees with leaves showcasing autumn colors, reflected in the water. The theme is nature and wildlife, capturing a tranquil moment of a heron in its natural habitat. This belongs to animal photography.",-1,1
pair_2159,a2190-DSC_0074,4500K,a2190-DSC_0074_gt.jpg,0,"This is an image set in a lake or river environment, depicting a heron standing on a protruding object on the water's surface. It is surrounded by lush trees with leaves showcasing autumn colors, reflected in the water. The theme is nature and wildlife, capturing a tranquil moment of a heron in its natural habitat. This belongs to animal photography.",1,1
pair_2159,a2190-DSC_0074,2000K,a2190-DSC_0074_2000K.jpg,44.06013594,"This is an image set in a lake or river environment, depicting a heron standing on a protruding object on the water's surface. It is surrounded by lush trees with leaves showcasing autumn colors, reflected in the water. The theme is nature and wildlife, capturing a tranquil moment of a heron in its natural habitat. This belongs to animal photography.",-1,1
pair_216,a0156-_DSC0008,5250K,a0156-_DSC0008_gt.jpg,0,"This is an image of a forest trail, featuring a group of people hiking through the woods. They are walking along the path, surrounded by lush trees and shrubs, showcasing a scene of nature exploration and outdoor activity. It is categorized as landscape photography.",1,1
pair_216,a0156-_DSC0008,10000K,a0156-_DSC0008_10000K.jpg,10.91691314,"This is an image of a forest trail, featuring a group of people hiking through the woods. They are walking along the path, surrounded by lush trees and shrubs, showcasing a scene of nature exploration and outdoor activity. It is categorized as landscape photography.",-1,1
pair_2160,a2197-_DSC6374,2800K,a2197-_DSC6374_2800K.jpg,3.730038244,"This is an image of a nighttime park path, with the theme of a tranquil night scene. Moonlight spills over the stone walls and trees, adding a mysterious ambiance to the path, which seems to wind toward distant lights. It belongs to the genre of landscape photography.",1,0.728217778
